99713|||Agrargenossenschaft Abtsbessingen e.G.|Abtsbessingen|419528|1398|036020 73136||Billeber Str. 1A|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Abtsbessingen e.G.|http://www.firmenwissen.de/az/firmeneintrag/99713/3230024364/AGRARGENOSSENSCHAFT_ABTSBESSINGEN_E_G.html|agrar-abtsbessingen@t-online.de|84
9456|||Agrargenossenschaft Arnsfeld eG|Mildenau|278419|928|037343 2008||Hauptstraße 162|||Landwirtschaftsbetrieb|Agrargenossenschaft Arnsfeld|http://www.firmenwissen.de/az/firmeneintrag/09456/3310019642/AGRARGENOSSENSCHAFT_ARNSFELD_E_G.html|agrar-arnsfeld@t-online.de|85
17139|||Agrar GmbH & CoKG Basedow|Basedow|289295|964|039957 20810||Wargentiner Str. 15||||Agrar GmbH & Co. KG Basedow|http://www.firmenwissen.de/az/firmeneintrag/17139/3490031028/AGRAR_GMBH_CO_KG_BASEDOW.html|agrar-basedow@t-online.de|86
37176|||Agrar-Betriebsgemeinschaft Leine-Solling GbR|Nörten-Hardenberg Flecken|165549|552|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37176/2110074152/AGRAR_BETRIEBSGEMEINSCHAFT_LEINE_SOLLING_GBR.html|Agrar-BG@leine-solling.com|87
17322|||Extensive Rinderproduktion GmbH Pampow-Blankensee|Blankensee|158933|530|039744 50247||Siedlung 11A|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Pampow-Blankensee & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/17322/3490029774/EXTENSIVE_RINDERPRODUKTION_GMBH_PAMPOW_BLANKENSEE.html|agrar-blankensee@t-online.de|88
7819|||Agrar- und Dienstleistungsgenossenschaft Geroda eG|Geroda|445731|1486|036482 32274||Ortsstraße 37|||Landwirtschaftliche Produkte Einzelhandel|Agrar- u. Dienstleistungsgenossenschaft Geroda e.G.|http://www.firmenwissen.de/az/firmeneintrag/07819/3110012757/AGRAR_UND_DIENSTLEISTUNGSGENOSSENSCHAFT_GERODA_EG.html|agrar-buero.geroda@gmx.de|89
15926|||Agrarges. Cahnsdorf-Duben GbR|Luckau Stadt|423882|1413|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15926/3050043858/AGRARGESELLSCHAFT_GBR_CAHNSDORF_DUBEN.html|agrar-cd@arcor.de|90
4838|||Agrargenossenschaft Doberschütz eG|Doberschütz|384128|1280|034244 50215||Martha-Brautzsch-Straße 46|||Landwirtschaftsbetrieb|Agrargenossenschaft Doberschütz e.G.|http://www.firmenwissen.de/az/firmeneintrag/04838/3150012798/AGRARGENOSSENSCHAFT_DOBERSCHUETZ_E_G.html|agrar-doberschuetz@gmx.de|91
6571|||Agrarproduktions-und Handels GmbH Donndorf|Donndorf|453340|1511|034672 62910||Kleinrodaer Str. 1|||Landwirtschaftsbetrieb|Agrarproduktions- und Handels-GmbH|http://www.firmenwissen.de/az/firmeneintrag/06571/3450011429/AGRARPRODUKTIONS_UND_HANDELS_GMBH_DONNDORF.html|agrar-donndorf@freenet.de|92
14476|||Agrar eG Neu Fahrland|Potsdam Stadt|200713|669|033208 6630||Ganghoferstraße 5|||Landwirtschaftliche Produkte Einzelhandel|Agrar e G Neu Fahrland|http://www.firmenwissen.de/az/firmeneintrag/14476/2010401048/AGRAR_E_G_NEU_FAHRLAND.html|agrar-eg@t-online.de|93
17209|||AGRAR GmbH Wredenhagen|Wredenhagen|166658|556|039922 828812||Dorfstr. 23|||Landwirtschaftliche Genossenschaften|Agrar GmbH Wredenhagen|http://www.firmenwissen.de/az/firmeneintrag/17209/3490067103/AGRAR_GMBH_WREDENHAGEN.html|agrar-fincken@t-online.de|94
99192|||Agrar GmbH  Gamstädt|Nesse-Apfelstädt|333331|1111|036208 73260||Gamstädter Weg 73|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH|http://www.firmenwissen.de/az/firmeneintrag/99192/3090015374/AGRAR_GMBH_GAMSTAEDT.html|agrar-gamstaedt@t-online.de|95
17291|||Agrar GbR Jähne / Marquardt|Nordwestuckermark|286510|955|039852 3872||Museumsstraße|||Landwirtschaftsbetrieb|Jähne und Marquardt Agrar GbR|http://www.firmenwissen.de/az/firmeneintrag/17291/3490025620/THOMAS_JAEHNE_UND_ANDREAS_MARQUARDT.html|agrar-gbr_wittstock@t-online.de|96
99837|||Agrargenossenschaft Dankmarshausen  eG|Berka/Werra Stadt|631200|2104|036922 20720||Am Baumgarten 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Dankmarshausen e.G., Berka/Werra Horschlitt|http://www.firmenwissen.de/az/firmeneintrag/99837/3230027399/AGRARGENOSSENSCHAFT_DANKMARSHAUSEN_E_G.html|agrar-gen@t-online.de|97
15848|||Agrargenossenschaft Goldene Ähre Giesensdorf eG|Tauche|360258|1201|033675 301||Brieschter Weg 8|||Grosshändler|Agrargenossenschaft Goldene Ähre Giesensdorf e.G.|http://www.firmenwissen.de/az/firmeneintrag/15848/3250010375/AGRARGENOSSENSCHAFT_GOLDENE_AEHRE_GIESENSDORF_E_G.html|agrar-giesensdorf@t-online.de|98
7926|||Agrar-Milch-Mast-GmbH Frössen|Gefell Stadt|268983|897|036649 82535||Frössen 57|||Molkereiprodukte Einzelhandel|Agrar - Milch - Mast - GmbH Frössen|http://www.firmenwissen.de/az/firmeneintrag/07926/3110029418/AGRAR_MILCH_MAST_GMBH_FROESSEN.html|agrar-gmbh-froessen@t-online.de|99
39624|||Agrar GmbH Kalbescher Werder|Kalbe (Milde) Stadt|359163|1197|039030 2593||Sieper Str.|||Landwirtschaftsbetrieb|Agrar GmbH Kalbescher Werder|http://www.firmenwissen.de/az/firmeneintrag/39624/3350007948/AGRAR_GMBH_KALBESCHER_WERDER.html|agrar-gmbh-jeetze@t-online.de|100
6722|||Agrar GmbH & Co. KG Stolzenhain|Droyßig|251954|840|034425 21275||Stolzenhain 1|||Landwirtschaftsbetrieb|Agrar GmbH & Co. KG Stolzenhain|http://www.firmenwissen.de/az/firmeneintrag/06722/3130359973/AGRAR_GMBH_CO_KG_STOLZENHAIN.html|agrar-gmbh-kg@t-online.de|101
16278|||Agrar GmbH Crussow|Angermünde Stadt|655637|2185|033338 232||Angermünder Str. 12|||Landwirtschaftsbetrieb|Agrar GmbH Crussow|http://www.firmenwissen.de/az/firmeneintrag/16278/3250035585/AGRAR_GMBH_CRUSSOW.html|agrar-gmbh.crussow@t-online.de|102
17328|||Agrar GmbH Randowbruch|Penkun Stadt|263136|877|039751 60389||Penkuner Str. 4|||Landwirtschaft|Agrar-GmbH Randowbruch|http://www.firmenwissen.de/az/firmeneintrag/17328/3490015248/AGRAR_GMBH_RANDOWBRUCH.html|agrar-gmbh.randowbruch@t-online.de|103
4916|||Agrargen.Grochwitz e.G.|Herzberg (Elster) Stadt|177149|590|03535 2480151||Mahdeler Weg|||Landwirtschaftsbetrieb|Agrargenossenschaft Grochwitz e.G.|http://www.firmenwissen.de/az/firmeneintrag/04916/3050005894/AGRARGENOSSENSCHAFT_GROCHWITZ_EG.html|agrar-grochwitz@t-online.de|104
99998|||Agrargenossenschaft Großengottern eG|Weinbergen|1130911|3770|036014 6040||Wiesenstraße 17B|||Landwirtschaftsbetrieb|Agrargenossenschaft Grossengottern eG|http://www.firmenwissen.de/az/firmeneintrag/99998/3230002006/AGRARGENOSSENSCHAFT_GROSSENGOTTERN_E_G.html|agrar-grossengottern@gmx.de|105
14822|||Agrargenossenschaft Grabow eG|Mühlenfließ|232379|775|033843 40032||Bergstraße 3|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Grabow eG|http://www.firmenwissen.de/az/firmeneintrag/18292/3190063915/AGRARGENOSSENSCHAFT_GROSS_GRABOW_EG.html|agrar-grossgrabow@t-online.de|106
9618|||Agrargenossenschaft Großhartmannsdorf eG|Großhartmannsdorf|555065|1850|037329 283||Hauptstraße 183|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Großhartmannsdorf e.G.|http://www.firmenwissen.de/az/firmeneintrag/09618/3030042010/AGRARGENOSSENSCHAFT_GROSSHARTMANNSDORF_E_G.html|agrar-grosshartmannsdorf@t-online.de|107
16775|||Agrar-GmbH Gutengermendorf|Löwenberger Land|235672|786|033084 60216||Gutengermendorf||||Agrar GmbH Gutengermendorf|http://www.firmenwissen.de/az/firmeneintrag/16775/2010431176/AGRAR_GMBH_GUTENGERMENDORF.html|agrar-gtg@web.de|108
99713|||Agrarunternehmung Holzsußra e.G.|Holzsußra|385395|1285|036020 73012||Hauptstraße|||Grosshändler|Agrarunternehmung Holzsußra eG|http://www.firmenwissen.de/az/firmeneintrag/99713/3230012204/AGRARUNTERNEHMUNG_HOLZSUSSRA_E_G.html|agrar-holzsussra@t-online.de|109
15938|||Agrargen.Jetsch-Zieckau|Kasel-Golzig|221055|737|035453 203||Dorfstraße 1A|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Jetsch - Zieckau e.G.|http://www.firmenwissen.de/az/firmeneintrag/15938/3050024356/AGRARGENOSSENSCHAFT_JETSCH_ZIECKAU_EG.html|agrar-jetsch@t-online.de|110
6647|||Kahlwinkel Agrar KG|Finneland|280416|935|034465 88296||Rudolf-Breitscheid-Straße 32A|||Photovoltaik- und Solaranlageninstallateure|Kahlwinkel Agrar KG|http://www.firmenwissen.de/az/firmeneintrag/06647/3130032186/KAHLWINKEL_AGRAR_KG.html|agrar-kahlwinkel-gmbh@t-online.de|111
17495|||Agrar GmbH Karlsburg|Karlsburg|122415|408|038355 6410||Greifswalder Str. 1|||Landwirtschaft|Agrar GmbH Karlsburg|http://www.firmenwissen.de/az/firmeneintrag/17495/3190038689/AGRAR_GMBH_KARLSBURG.html|agrar-karlsburg@t-online.de|112
19217|||Agrargenossenschaft eG Köchelstorf|Köchelstorf|1174990|3917|038872 53221||Dorfstr. 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft eG Köchelstorf|http://www.firmenwissen.de/az/firmeneintrag/19217/3330001170/AGRARGENOSSENSCHAFT_EG_KOECHELSTORF.html|agrar-koechelstorf@hot.mail.de|113
18299|||Agrargemeinschaft Kritzkow/ Hohen Sprenz e.G.|Laage Stadt|596465|1988|038454 20222||An der Chaussee 11c|||Verband, Verein oder Organisation|Agrargemeinschaft Kritzkow/Hohen Sprenz e. G.|http://www.firmenwissen.de/az/firmeneintrag/18299/3190049872/AGRARGEMEINSCHAFT_KRITZKOW_HOHEN_SPRENZ_E_G.html|agrar-kritzkow@t-online.de|114
1665|||Agrargesellschaft Krögis/Heynitz mbH|Käbschütztal|410034|1367|035244 41208||Gewerbestraße 8|||Landwirtschaftsbetrieb|Agrargenossenschaft Pflanzen- und Tierproduktion Krögis/Heynitz e.G.|http://www.firmenwissen.de/az/firmeneintrag/01665/3070008160/AGRARGESELLSCHAFT_KROEGIS_HEYNITZ_MBH.html|agrar-kroegis@online.de|115
8294|||Agrargenossenschaft Affalter/Lößnitz e.G|Lößnitz Stadt|388930|1296|03771 56810||Obere Bahnhofstraße 13G|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Affalter/ Lößnitz e. G.|http://www.firmenwissen.de/az/firmeneintrag/08294/3310006954/AGRARGENOSSENSCHAFT_AFFALTER_LOESSNITZ_E_G.html|agrar-loessnitz@t-online.de|116
17098|||Agrar GmbH Lübbersruh|Friedland Stadt|368344|1228|039601 20293||Woldegker Chaussee 6A|||Landwirtschaftsbetrieb|Agrar GmbH Lübbersruh|http://www.firmenwissen.de/az/firmeneintrag/17098/3490121966/AGRAR_GMBH_LUEBBERSRUH.html|agrar-luebbersruh@t-online.de|117
7957|||Agrar-Milch GbR Wittchendorf|Langenwetzendorf|218091|727|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/07957/3110062815/MARTINUS_DIRK_ERIK_WENSINK_HENRIETTE_MELIA_MIRANDA_WENSINK_AGRAR_MILCH_GBR_WITTCHENDORF.html|agrar-milch-gbr@t-online.de|118
4552|||Agrargenossenschaft Neukirchen e. G.|Borna Stadt|403924|1346|03433 204080||Thränaer Str. 36|||Landwirtschaftsbetrieb|Agrargenossenschaft Neukirchen e.G.|http://www.firmenwissen.de/az/firmeneintrag/04552/3150032823/AGRARGENOSSENSCHAFT_NEUKIRCHEN_E_G.html|agrar-neukirchen@t-online.de|119
7937|||Agrargenossenschaft Oberland Bernsgrün eG|Zeulenroda-Triebes Stadt|212842|709|037431 3426||Triftweg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Oberland Bernsgrün e.G.|http://www.firmenwissen.de/az/firmeneintrag/07937/3110000772/AGRARPRODUKTE_BERNSGRUEN_HOHNDORF_EG.html|agrar-oberland@t-online.de|120
17321|||Agrarproduktion Plöwen GmbH|Plöwen|123914|413|039754 20870||Boocker Weg 6|||Landwirtschaftsbetrieb|Agrarproduktion Plöwen GmbH|http://www.firmenwissen.de/az/firmeneintrag/17321/3490057965/AGRARPRODUKTION_PLOEWEN_GMBH.html|agrar-ploewen@t-online.de|121
1471|||Agrargenossenschaft Radeburg eG|Radeburg Stadt|712795|2376|035208 81000||Hauptstraße 28b|||Landwirtschaftsbetrieb|Agrargenossenschaft Radeburg e.G.|http://www.firmenwissen.de/az/firmeneintrag/01471/3070015394/AGRARGENOSSENSCHAFT_RADEBURG_EG.html|Agrar-Radeburg@web.de|122
16866|||Agrarbetrieb Rehfeld GmbH u. Co. KG|Kyritz Stadt|330376|1101|033971 73338||Rehfelder Friedensstraße 33||||Agrarbetrieb Rehfeld GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/16866/3270004337/AGRARBETRIEB_REHFELD_GMBH_CO_KG.html|Agrar-Rehfeld@t-online.de|123
1744|||SAG Sadisdorfer Agrar AG|Dippoldiswalde Stadt|430592|1435|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/01744/3070219971/SAG_SADISDORFER_AGRAR_AG.html|agrar-sadisdorf@t-online.de|124
17099|||Agrar GmbH & Co. KG Sandhagen|Galenbeck|999967|3333|039607 20212||Am Berge 1|||Landwirtschaftsbetrieb|Agrar GmbH und Co. KG Sandhagen|http://www.firmenwissen.de/az/firmeneintrag/17099/3490003472/AGRAR_GMBH_CO_KG_SANDHAGEN.html|agrar-sandhagen@web.de|125
15306|||Agrarproduktion Falkenhagen eG|Falkenhagen (Mark)|468500|1562|033603 214||Str. der Republik 9|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Falkenhagen eG|http://www.firmenwissen.de/az/firmeneintrag/15306/3250017929/AGRARPRODUKTION_FALKENHAGEN_EG.html|agrar-schroeder@t-online.de|126
99869|||Agrarprodukte Schwabhausen e.G.|Schwabhausen|711953|2373|036256 2320||Wechmarer Str. 57|||Landwirtschaftsbetrieb|Agrarproduktion Schwabhausen e.G.|http://www.firmenwissen.de/az/firmeneintrag/99869/3230002984/AGRARPRODUKTE_E_G_SCHWABHAUSEN.html|agrar-schwabhausen@t-online.de|127
99634|||Agrargenossenschaft Schwerstedt eG|Schwerstedt|264390|881|036376 60310||Schleifweg|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Schwerstedt eG|http://www.firmenwissen.de/az/firmeneintrag/99634/3450007881/AGRARGENOSSENSCHAFT_SCHWERSTEDT_EG.html|agrar-schwerstedt@t-online.de|128
15848|||Agrargesellschaft Trebatsch-Mittweide mbH|Tauche|368301|1228|033674 403||Sawaller Str. 7|||Landwirtschaftsbetrieb|Agrargesellschaft Trebatsch-Mittweide mbH|http://www.firmenwissen.de/az/firmeneintrag/15848/3250043911/AGRARGESELLSCHAFT_TREBATSCH_MITTWEIDE_MBH.html|Agrar-Trebatsch@t-online.de|129
99830|||Agrargenossenschaft  Normannstein Treffurt e.G.|Treffurt Stadt|269718|899|036926 98305||Mühlhäuser Str. 31|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Normannstein Treffurt e.G.|http://www.firmenwissen.de/az/firmeneintrag/99830/3230011522/AGRARGENOSSENSCHAFT_NORMANNSTEIN_TREFFURT_E_G.html|agrar-treffurt@t-online.de|130
19386|||Agrargenossenschaft Werder e.G.|Werder|200817|669|038731 22217||Dorfstraße 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Werder e.G.|http://www.firmenwissen.de/az/firmeneintrag/15324/3250038269/AGRARGENOSSENSCHAFT_E_G_WERDER.html|Agrar-Werder@t-online.de|131
14547|||Landgut Hennickendorf  GmbH|Nuthe-Urstromtal|245813|819|033732 40208||Strasse des Friedens 35 A-D|||Landwirtschaftliche Produkte Einzelhandel|Landgut Hennickendorf GmbH|http://www.firmenwissen.de/az/firmeneintrag/14547/2010396252/LANDGUT_HENNICKENDORF_GMBH.html|agrar-wittbrietzen@t-online.de|132
39365|||Agrar GmbH Wormsdorf|Eilsleben|182141|607|039409 370||Heidberg 1|||Landwirtschaft|Agrar GmbH Wormsdorf|http://www.firmenwissen.de/az/firmeneintrag/39365/3170028123/AGRAR_GMBH_WORMSDORF.html|agrar-wormsdorf@gmx.de|133
17392|||Agrargenossenschaft Zinzow eG|Boldekow|167541|558|039722 20247||Zinzow 1|||Landwirtschaftliche Genossenschaften|Extensive Grünlandnutzung GmbH Zinzow|http://www.firmenwissen.de/az/firmeneintrag/17392/3490010146/AGRARGENOSSENSCHAFT_ZINZOW_EG.html|agrar-zinzow@t-online.de|134
18528|||Agrargenossenschaft Zirkow e.G|Zirkow|455370|1518|038393 2477||Darzer Weg 70|||Landwirtschaftsbetrieb|Agrargenossenschaft Zirkow e. G.|http://www.firmenwissen.de/az/firmeneintrag/18528/3190055738/AGRARGENOSSENSCHAFT_ZIRKOW_E_G.html|agrar-zirkow@t-online.de|135
8297|||Zwönitzer Agrargenossenschaft e.G.|Zwönitz Stadt|329205|1097|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/08297/3310006651/ZWOENITZER_AGRARGENOSSENSCHAFT_E_G.html|agrar-zwoenitz@t-online.de|136
6502|||Agrargesellschaft Blankenburg mbH|Blankenburg (Harz) Stadt|164338|548|03947 941551||Roßtrappenstraße 1B|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Blankenburg mbH|http://www.firmenwissen.de/az/firmeneintrag/06502/3370011683/AGRARGESELLSCHAFT_BLANKENBURG_MBH.html|agrar.blankenburg@t-online.de|137
17309|||AGB-Agrargesellschaft Brietzig mbH|Brietzig|611030|2037|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17309/3490160245/AGB_AGRARGESELLSCHAFT_BRIETZIG_MBH.html|agrar.brietzig@t-online.de|138
99955|||Agrar GmbH Bruchstedt|Bruchstedt|155590|519|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99955/3230031651/AGRAR_GMBH_BRUCHSTEDT.html|agrar.bruchstedt@t-online.de|139
99762|||Agrargenossenschaft Buchholz e.G.|Buchholz|307243|1024|03631 898225||Dorfstraße 46|||Vermögensverwaltungen und -gesellschaften|Agrargenossenschaft Buchholz e.G.|http://www.firmenwissen.de/az/firmeneintrag/99762/3230010664/AGRARGENOSSENSCHAFT_BUCHHOLZ_E_G.html|agrar.buchholz@t-online.de|140
37355|||Agrar GmbH Am Dün Deuna|Deuna|265912|886|036076 50334||Hauptstraße 1A|||Landwirtschaftsbetrieb|Agrar GmbH Am Dün Deuna|http://www.firmenwissen.de/az/firmeneintrag/37355/3230023346/AGRAR_GMBH_AM_DUEN.html|agrar.deuna@freenet.de|141
3149|||Agrargenossenschaft Dubrau eG|Wiesengrund|239236|797|035694 213||Klinger Weg 6|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Dubrau e.G.|http://www.firmenwissen.de/az/firmeneintrag/03149/3050047175/AGRARGENOSSENSCHAFT_DUBRAU_EG.html|agrar.dubrau@t-online.de|142
1877|||Großdrebnitzer Agrarbetriebsgesellschaft mbH|Bischofswerda Stadt|920072|3067|03594 713416||Bühlauer Str.|||Landwirtschaftliche Produkte Einzelhandel|Großdrebnitzer Agrarbetriebsgesellschaft mbH|http://www.firmenwissen.de/az/firmeneintrag/01877/3070127464/GROSSDREBNITZER_AGRARBETRIEBSGESELLSCHAFT_MBH.html|agrar.gd@freenet.de|143
7751|||Agrargemeinschaft  Gebirge  e.G.|Milda|281015|937|036422 22425||Dorfstraße 1|||Forstwirtschaft|Agrargemeinschaft Gebirge eG|http://www.firmenwissen.de/az/firmeneintrag/07751/3410004240/AGRARGEMEINSCHAFT_GEBIRGE_EG_KLEINKROEBITZ.html|agrar.gebirge@t-online.de|144
7646|||Agrargenossenschaft Ottendorf e.G.|Ottendorf|278091|927|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/07751/3410004240/AGRARGEMEINSCHAFT_GEBIRGE_EG_KLEINKROEBITZ.html|agrar.gebirge@t-online.de|145
99338|||Agrargesellschaft Gossel mbH|Gossel|211017|703|036207 56207||Plauesche Str. 163|||Landwirtschaftsbetrieb|Agrargesellschaft Gossel mbH|http://www.firmenwissen.de/az/firmeneintrag/99338/3090034001/AGRARGESELLSCHAFT_GOSSEL_MBH.html|agrar.gossel@web.de|146
99338|||Agrargesellschaft Gossel mbH&Co Tierzucht KG|Gossel|49188|164|036207 56207||Plauesche Str. 163|||Landwirtschaftsbetrieb|Agrargesellschaft Gossel mbH|http://www.firmenwissen.de/az/firmeneintrag/99338/3090059687/AGRARGESELLSCHAFT_GOSSEL_MBH_CO_TIERZUCHT_KG.html|agrar.gossel@web.de|147
1900|||Großröhrsdorfer Agrargenossenschaft eG|Großröhrsdorf Stadt|319432|1065|035952 46236||Alte Str. 60|||Landwirtschaftliche Produkte Einzelhandel|Großröhrsdorfer Agrargenossenschaft eG|http://www.firmenwissen.de/az/firmeneintrag/01900/3070017866/GROSSROEHRSDORFER_AGRARGENOSSENSCHAFT_EG.html|agrar.grossroehrsdorf@t-online.de|148
2906|||Agrargenossenschaft Nieder Seifersdorf e.G.|Waldhufen|501140|1670|035827 74010||Hauptstraße 51|||Landwirtschaftsbetrieb|Agrargenossenschaft Nieder Seifersdorf eG|http://www.firmenwissen.de/az/firmeneintrag/02906/3390012842/JAENKENDORFER_AGRAR_GMBH.html|agrar.jaenkendorf@t-online.de|149
17349|||Agrargenossenschaft Kreckow eG|Groß Miltzow|291298|971|039753 23033||Kreckow 28|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kreckow e.G.|http://www.firmenwissen.de/az/firmeneintrag/17349/3490016903/AGRARGENOSSENSCHAFT_KRECKOW_EG.html|agrar.kreckow@freenet.de|150
19079|||Goldenstädter Fleischrindzucht GmbH|Banzkow|221341|738|03868 718||Theodor-Körner-Straße 8|||Tierzucht und Tierhaltung|Goldenstädter Fleischrindzucht GmbH|http://www.firmenwissen.de/az/firmeneintrag/19079/3330087719/GOLDENSTAEDTER_FLEISCHRINDZUCHT_GMBH.html|agrar.lewitz.naturprodukte@online.de|151
17209|||Agrar GmbH  Minzow|Leizen|228793|763|039922 2239||Dorfstraße 8||||Agrar GmbH Minzow|http://www.firmenwissen.de/az/firmeneintrag/17209/3490134218/AGRAR_GMBH_MINZOW.html|agrar.minzow@web.de|152
17390|||Agrar- GmbH Murchin|Murchin|408224|1361|03971 290640||Pinnow 17A|||Landesprodukte Großhandel|Agrar GmbH Murchin|http://www.firmenwissen.de/az/firmeneintrag/17390/3490012885/AGRAR_GMBH_MURCHIN.html|agrar.murchin@hotmail.de|153
14715|||AGB Neitsch-Munk OHG|Märkisch Luch|152903|510|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14715/3270154222/AGRARBETRIEBSGEMEINSCHAFT_NEITSCH_MUNK_OHG.html|agrar.nms@t-online.de|154
2894|||Agrargenossenschaft Reichenbach/Mengelsdorf eG|Reichenbach/O.L. Stadt|169289|564|035828 70775||Löbauer Str. 21|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Reichenbach/Mengelsdorf eG|http://www.firmenwissen.de/az/firmeneintrag/02894/3390030561/AGRARGENOSSENSCHAFT_REICHENBACH_MENGELSDORF_EG.html|agrar.reichenbach.mg@gmx.de|155
8468|||Agrargenossenschaft eG Reichenbach|Heinsdorfergrund|527178|1757|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/02894/3390030561/AGRARGENOSSENSCHAFT_REICHENBACH_MENGELSDORF_EG.html|agrar.reichenbach.mg@gmx.de|156
17329|||Agrar Schwennenz GmbH|Grambow|57241|191|039749 20811||Ladenthin 16|||Landwirtschaft|Agrar Schwennenz GmbH|http://www.firmenwissen.de/az/firmeneintrag/17329/3490180063/AGRAR_SCHWENNENZ_GMBH.html|agrar.schwennenz@gmx.de|157
2906|||Agrargenossenschaft See eG|Niesky Stadt|574610|1915|03588 205675||Ernst-Thälmann-Straße 29|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft See e.G.|http://www.firmenwissen.de/az/firmeneintrag/02906/3390005987/AGRARGENOSSENSCHAFT_SEE_E_G.html|agrar.see@gmx.de|158
